27, 125, pa2-debug-f-output1.txt
  203.21,   195.16,   200.12
  407.14,   398.07,   200.43
  100.75,    99.60,    98.95
   97.77,   102.02,   224.15
   96.09,   103.56,   348.84
  100.68,   225.17,    97.81
   97.75,   227.55,   222.84
   96.39,   229.17,   347.14
   99.87,   350.50,    95.56
   97.52,   351.79,   220.61
   97.26,   353.21,   345.20
  225.13,    99.39,   100.65
  222.76,   101.31,   225.70
  221.45,   103.60,   350.89
  225.92,   223.94,    99.57
  222.62,   226.38,   224.25
  221.21,   229.09,   348.70
  225.40,   350.19,    97.56
  223.22,   351.89,   222.57
  221.82,   353.29,   347.25
  350.04,    99.73,   102.30
  348.56,   101.29,   227.61
  346.58,   102.75,   352.44
  349.76,   224.57,   100.91
  348.50,   225.83,   225.95
  346.68,   228.65,   351.07
  350.75,   349.27,   100.10
  348.08,   350.67,   225.17
  346.30,   352.88,   349.21
   99.12,    99.77,   226.30
  100.10,    98.93,   350.92
  100.82,    97.90,   475.88
   95.29,   225.47,   227.37
   96.47,   224.23,   352.00
   97.38,   222.64,   476.86
   91.53,   349.79,   227.95
   93.67,   348.39,   352.56
   94.78,   346.81,   478.06
  223.58,   102.89,   225.07
  225.02,   102.57,   350.07
  226.30,   101.29,   475.36
  219.99,   228.13,   226.55
  221.67,   228.05,   351.10
  222.57,   226.44,   476.27
  216.95,   353.68,   227.65
  218.40,   352.21,   352.19
  219.09,   350.11,   477.75
  349.20,   106.60,   224.30
  350.29,   105.15,   349.21
  350.86,   103.74,   474.50
  345.73,   230.95,   225.48
  346.47,   231.08,   350.81
  347.17,   229.92,   475.82
  342.08,   355.83,   227.33
  342.82,   355.27,   351.58
  343.66,   354.27,   475.81
  100.15,   102.09,   350.09
  100.87,    99.26,   474.85
  100.61,    96.21,   599.74
   96.41,   227.35,   352.92
   96.61,   224.22,   477.71
   96.60,   219.77,   602.85
   93.46,   351.67,   355.28
   93.76,   348.26,   480.91
   92.86,   344.33,   606.47
  225.48,   106.15,   349.95
  225.88,   103.10,   474.73
  225.74,    99.67,   599.70
  221.66,   231.62,   352.64
  222.01,   228.52,   477.49
  221.77,   223.78,   603.60
  217.90,   355.33,   355.30
  218.33,   351.86,   480.77
  217.92,   348.26,   606.86
  350.55,   109.12,   349.61
  350.69,   105.93,   474.93
  350.45,   103.04,   600.16
  346.55,   234.86,   352.93
  346.43,   232.15,   477.85
  346.82,   228.32,   603.13
  342.28,   359.09,   355.37
  343.00,   356.12,   479.89
  343.25,   352.76,   605.02
   98.83,   101.19,   475.14
   95.16,   100.23,   600.11
   91.73,    98.23,   724.76
   95.44,   225.66,   475.84
   91.74,   223.76,   600.93
   88.21,   222.40,   725.72
   93.19,   350.05,   476.48
   88.58,   348.65,   602.10
   83.50,   347.43,   727.49
  224.07,   103.90,   478.95
  219.98,   103.14,   604.14
  215.47,   101.17,   729.22
  220.54,   229.24,   479.59
  216.68,   226.88,   605.21
  212.52,   224.47,   731.17
  217.63,   352.79,   480.13
  213.16,   351.36,   606.38
  208.27,   350.16,   732.61
  348.64,   106.39,   482.69
  344.73,   106.14,   607.88
  340.99,   105.17,   732.98
  345.41,   232.73,   483.47
  342.09,   231.10,   608.49
  338.75,   228.76,   733.63
  342.13,   356.80,   482.79
  339.12,   355.49,   608.27
  335.45,   354.04,   734.34
  100.41,   100.57,   601.08
  101.62,   103.10,   725.85
  103.09,   105.57,   852.00
  103.55,   224.25,   597.80
  104.20,   227.11,   722.81
  104.93,   231.37,   848.46
  106.41,   348.90,   594.78
  105.75,   352.14,   720.73
  106.05,   356.48,   845.57
  225.86,    97.69,   600.49
  225.65,   100.16,   725.50
  226.91,   102.99,   850.23
  228.63,   221.37,   597.23
  229.02,   223.15,   723.11
  230.15,   226.35,   847.82
  231.37,   345.87,   594.12
  231.22,   348.91,   720.31
  230.84,   352.68,   845.37
  350.16,    94.25,   599.31
  351.15,    98.07,   724.66
  352.96,   102.12,   848.90
  353.44,   219.32,   596.04
  355.01,   221.82,   720.73
  356.73,   225.19,   844.93
  356.83,   344.15,   591.23
  358.48,   346.75,   717.03
  358.90,   349.64,   842.66
   99.36,   226.80,    99.61
   96.70,   231.05,   224.43
   95.69,   234.26,   348.71
   95.14,   352.19,    95.68
   92.93,   355.33,   220.65
   93.02,   358.25,   345.01
   91.48,   477.64,    92.63
   89.58,   480.13,   217.79
   89.90,   483.05,   341.65
  224.47,   229.40,   100.88
  221.53,   233.65,   225.53
  220.75,   238.17,   350.06
  220.55,   355.37,    97.45
  218.47,   359.10,   222.37
  217.65,   361.93,   346.92
  217.09,   480.47,    94.26
  215.24,   484.53,   219.29
  213.95,   486.81,   343.67
  348.52,   233.15,   102.05
  347.48,   236.66,   226.78
  345.82,   240.78,   352.10
  345.85,   358.24,    99.21
  343.45,   361.19,   224.41
  341.91,   364.80,   348.42
  342.85,   483.63,    96.41
  340.15,   486.27,   221.31
  338.74,   489.65,   344.55
   98.37,   225.92,   224.14
  102.68,   229.01,   348.42
  106.11,   231.17,   473.44
   96.22,   350.23,   220.69
  100.87,   353.06,   345.44
  105.15,   355.53,   470.56
   93.88,   475.38,   218.31
   99.35,   477.70,   342.73
  103.68,   480.46,   467.52
  223.33,   227.04,   220.44
  227.29,   231.10,   344.89
  231.29,   233.42,   469.69
  221.47,   352.60,   217.45
  225.66,   354.82,   341.87
  229.49,   356.91,   467.26
  219.46,   478.14,   214.87
  223.73,   479.99,   339.41
  227.69,   481.34,   464.24
  348.82,   228.35,   216.33
  352.46,   232.29,   341.55
  355.94,   235.24,   466.68
  346.73,   353.02,   214.34
  350.24,   356.29,   338.25
  354.08,   359.72,   462.47
  344.34,   478.39,   212.38
  348.14,   481.11,   335.37
  352.25,   484.06,   459.07
   98.74,   227.86,   351.42
   99.11,   227.61,   476.65
   98.81,   226.11,   601.38
   97.89,   351.97,   350.85
   98.12,   351.95,   476.38
   97.24,   351.15,   602.06
   96.55,   476.78,   350.41
   97.44,   476.79,   475.74
   96.02,   476.94,   602.16
  223.85,   229.79,   351.24
  224.37,   229.61,   476.17
  223.94,   228.05,   602.37
  222.40,   353.77,   351.10
  222.67,   353.30,   476.26
  222.30,   352.77,   602.51
  220.73,   478.62,   350.83
  221.27,   477.78,   476.18
  220.85,   477.88,   602.01
  348.87,   230.90,   351.66
  349.11,   231.42,   476.84
  349.27,   230.63,   602.01
  346.74,   355.05,   350.98
  347.21,   355.54,   475.53
  348.01,   355.12,   600.80
  345.16,   479.55,   350.13
  345.58,   479.96,   474.28
  346.09,   480.18,   599.94
   98.33,   226.39,   473.30
   99.40,   223.12,   597.99
  100.70,   220.32,   723.05
  102.35,   350.57,   474.84
  102.33,   347.68,   600.94
  102.09,   345.13,   726.71
  105.97,   475.68,   476.45
  105.80,   473.42,   602.70
  105.36,   471.25,   729.07
  223.59,   223.81,   471.41
  224.47,   220.18,   597.23
  225.45,   216.32,   723.07
  226.55,   347.50,   473.69
  227.47,   344.56,   599.73
  227.65,   342.26,   726.10
  229.56,   471.84,   475.12
  230.94,   469.90,   601.05
  230.80,   468.82,   727.61
  348.27,   220.83,   470.69
  349.78,   218.17,   596.00
  351.42,   214.97,   720.90
  351.13,   345.05,   471.15
  353.06,   342.48,   596.41
  354.61,   339.72,   722.54
  354.18,   469.21,   472.00
  355.90,   467.63,   597.56
  357.16,   465.76,   724.73
  100.84,   225.10,   599.98
  102.57,   221.74,   724.88
  104.45,   219.54,   850.42
  100.59,   349.77,   602.97
  101.03,   346.77,   728.60
  102.73,   345.37,   853.59
  100.76,   475.44,   605.84
  100.81,   472.75,   732.07
  101.99,   470.94,   856.24
  225.74,   225.28,   598.18
  227.48,   220.79,   724.20
  229.79,   218.16,   848.59
  225.40,   349.99,   601.04
  226.42,   346.87,   727.54
  227.54,   344.23,   852.45
  225.85,   475.05,   603.19
  226.56,   473.69,   730.07
  226.32,   470.85,   855.42
  350.87,   226.36,   595.91
  353.59,   222.68,   720.65
  356.33,   220.16,   844.84
  351.25,   351.05,   597.42
  353.65,   347.62,   723.21
  355.07,   344.89,   848.68
  351.05,   475.81,   598.88
  352.96,   473.45,   726.10
  353.89,   470.72,   852.82
   98.62,   352.19,    99.25
  102.05,   351.45,   223.93
  106.76,   350.49,   348.72
   99.67,   477.46,    99.97
  103.20,   476.54,   225.00
  108.33,   475.44,   349.13
  101.50,   601.26,   101.81
  104.64,   601.44,   226.32
  109.14,   601.21,   349.99
  224.43,   350.56,    96.11
  227.44,   350.18,   220.75
  231.33,   349.54,   345.51
  225.64,   475.87,    96.70
  228.78,   475.59,   221.85
  232.25,   474.22,   345.98
  226.98,   600.37,    97.95
  229.54,   600.57,   222.96
  233.42,   599.54,   346.84
  349.49,   348.38,    93.01
  352.61,   347.38,   218.07
  355.84,   347.79,   342.38
  351.32,   473.93,    94.05
  353.37,   472.66,   219.30
  357.07,   472.10,   342.47
  352.62,   599.93,    94.28
  355.51,   598.81,   219.31
  358.87,   597.30,   342.72
   97.88,   350.72,   224.49
   98.07,   348.73,   349.28
   97.63,   346.64,   474.58
   96.09,   475.54,   226.51
   96.74,   473.43,   350.61
   96.48,   471.79,   475.94
   94.69,   600.45,   229.13
   94.84,   599.31,   352.82
   94.41,   597.55,   477.04
  223.32,   352.37,   225.92
  222.64,   350.54,   350.47
  221.90,   348.04,   475.66
  221.66,   478.16,   227.63
  220.87,   475.18,   352.15
  220.35,   472.40,   477.17
  219.24,   603.05,   230.20
  218.68,   600.94,   354.15
  218.76,   598.82,   478.51
