6, 12, pa2-debug-a-empivot.txt
  233.30,   246.76,   198.64
  266.03,   282.40,   211.26
  298.76,   318.03,   223.87
  249.59,   222.22,   225.71
  282.32,   257.85,   238.32
  315.05,   293.49,   250.94
  245.01,   223.91,   230.46
  284.36,   229.19,   260.86
  323.71,   234.48,   291.25
  251.12,   184.39,   229.43
  290.47,   189.68,   259.82
  329.82,   194.96,   290.21
  256.23,   221.38,   211.19
  301.92,   240.09,   203.28
  347.61,   258.79,   195.36
  252.58,   213.75,   172.10
  298.27,   232.45,   164.18
  343.96,   251.16,   156.27
  172.05,   192.70,   238.51
  146.97,   202.53,   280.63
  121.89,   212.36,   322.76
  195.22,   224.69,   244.84
  170.13,   234.52,   286.96
  145.05,   244.35,   329.08
  205.85,   238.10,   236.33
  207.87,   259.78,   281.34
  209.89,   281.46,   326.35
  215.63,   202.99,   252.80
  217.65,   224.67,   297.81
  219.67,   246.35,   342.82
  165.58,   215.14,   171.74
  133.10,   246.88,   150.80
  100.63,   278.61,   129.87
  186.90,   246.05,   185.51
  154.43,   277.79,   164.57
  121.95,   309.52,   143.64
  213.21,   225.75,   153.11
  230.59,   237.37,   107.69
  247.97,   248.99,    62.28
  238.99,   195.23,   155.17
  256.37,   206.85,   109.75
  273.75,   218.48,    64.33
  182.51,   245.30,   192.00
  162.03,   283.53,   167.12
  141.55,   321.77,   142.25
  193.97,   228.90,   157.36
  173.50,   267.13,   132.49
  153.02,   305.37,   107.61
  255.85,   224.20,   205.58
  305.47,   230.16,   207.30
  355.08,   236.13,   209.02
  260.81,   185.45,   196.97
  310.42,   191.41,   198.69
  360.03,   197.38,   200.41
  186.21,   247.78,   198.80
  166.28,   289.99,   216.71
  146.35,   332.21,   234.62
  191.36,   234.37,   236.13
  171.43,   276.59,   254.04
  151.50,   318.80,   271.96
  260.20,   205.51,   185.22
  309.31,   213.11,   190.72
  358.42,   220.71,   196.23
  255.46,   207.43,   224.89
  304.57,   215.03,   230.40
  353.68,   222.64,   235.90
  174.46,   240.11,   194.52
  157.31,   284.66,   179.66
  140.15,   329.21,   164.80
  208.66,   246.72,   174.86
  191.51,   291.27,   160.00
  174.35,   335.82,   145.13
