8, 6, 12, pa2-debug-e-optpivot.txt
    7.81,    11.61, -1499.93
    7.03,    10.45, -1349.94
    7.85,   161.60, -1498.77
    7.07,   160.44, -1348.78
  157.81,    11.57, -1499.15
  157.03,    10.41, -1349.16
  157.84,   161.56, -1497.99
  157.06,   160.40, -1348.00
  406.88,   410.46, -1229.53
  397.94,   426.22, -1182.93
  388.99,   441.98, -1136.33
  396.65,   456.19, -1246.97
  387.70,   471.95, -1200.37
  378.76,   487.71, -1153.77
   -6.72,    -4.28, -1499.98
   -6.05,    -3.85, -1349.98
   -6.43,   145.72, -1500.41
   -5.76,   146.15, -1350.41
  143.28,    -4.56, -1500.65
  143.95,    -4.14, -1350.65
  143.56,   145.43, -1501.08
  144.24,   145.86, -1351.08
  355.68,   399.29, -1328.37
  331.91,   409.06, -1371.26
  308.14,   418.83, -1414.15
  394.56,   426.76, -1343.65
  370.79,   436.53, -1386.54
  347.02,   446.30, -1429.43
   13.40,    -1.45, -1499.94
   12.06,    -1.31, -1349.95
   14.39,   148.54, -1500.08
   13.05,   148.69, -1350.08
  163.39,    -2.44, -1498.60
  162.05,    -2.29, -1348.60
  164.38,   147.56, -1498.73
  163.04,   147.70, -1348.74
  430.51,   423.54, -1236.07
  442.06,   418.42, -1187.69
  453.60,   413.31, -1139.31
  428.73,   373.81, -1240.91
  440.27,   368.69, -1192.53
  451.81,   363.57, -1144.15
   -8.93,   -10.68, -1499.94
   -8.03,    -9.61, -1349.94
  -10.05,   139.31, -1501.00
   -9.16,   140.38, -1351.00
  141.07,    -9.56, -1500.84
  141.96,    -8.50, -1350.84
  139.94,   140.43, -1501.90
  140.83,   141.50, -1351.90
  381.21,   449.81, -1320.89
  393.21,   494.34, -1340.20
  405.21,   538.88, -1359.51
  429.08,   442.26, -1308.57
  441.08,   486.79, -1327.88
  453.07,   531.32, -1347.19
  -14.34,     4.86, -1499.92
  -12.91,     4.37, -1349.93
  -14.13,   154.86, -1499.44
  -12.69,   154.37, -1349.45
  135.65,     4.65, -1501.36
  137.08,     4.16, -1351.37
  135.86,   154.64, -1500.88
  137.30,   154.16, -1350.88
  418.99,   409.42, -1341.64
  460.01,   410.17, -1370.21
  501.04,   410.92, -1398.78
  447.34,   414.69, -1300.79
  488.36,   415.44, -1329.36
  529.39,   416.19, -1357.93
    2.00,   -12.07, -1499.95
    1.80,   -10.86, -1349.96
    3.26,   137.92, -1501.16
    3.06,   139.13, -1351.16
  152.00,   -13.33, -1499.74
  151.80,   -12.12, -1349.74
  153.26,   136.66, -1500.95
  153.06,   137.87, -1350.95
  433.04,   402.22, -1243.03
  470.53,   398.12, -1210.21
  508.03,   394.02, -1177.39
  460.04,   377.37, -1276.99
  497.54,   373.27, -1244.17
  535.03,   369.17, -1211.35
    0.20,    11.34, -1499.96
    0.18,    10.21, -1349.96
    1.51,   161.33, -1498.82
    1.49,   160.20, -1348.83
  150.19,    10.03, -1499.95
  150.17,     8.90, -1349.95
  151.50,   160.02, -1498.81
  151.48,   158.89, -1348.82
  353.46,   424.78, -1278.42
  313.97,   435.16, -1249.57
  274.47,   445.54, -1220.73
  382.78,   423.78, -1237.92
  343.28,   434.16, -1209.08
  303.78,   444.54, -1180.23
    9.13,     0.03, -1499.97
    8.21,     0.03, -1349.98
   10.44,   150.02, -1499.96
    9.53,   150.02, -1349.96
  159.12,    -1.28, -1499.06
  158.21,    -1.29, -1349.06
  160.43,   148.71, -1499.05
  159.52,   148.71, -1349.05
  376.97,   386.49, -1251.00
  355.52,   385.19, -1205.85
  334.06,   383.89, -1160.71
  410.71,   419.26, -1234.02
  389.25,   417.95, -1188.88
  367.80,   416.65, -1143.73
   -9.00,    12.88, -1499.92
   -8.10,    11.59, -1349.93
   -9.55,   162.87, -1498.63
   -8.65,   161.58, -1348.63
  141.00,    13.43, -1500.81
  141.90,    12.14, -1350.82
  140.45,   163.42, -1499.52
  141.35,   162.14, -1349.53
  349.05,   388.34, -1294.12
  308.82,   371.42, -1318.51
  268.59,   354.50, -1342.91
  359.83,   418.31, -1332.67
  319.60,   401.39, -1357.06
  279.37,   384.46, -1381.46
   -9.44,   -12.65, -1499.92
   -8.50,   -11.38, -1349.93
   -9.17,   137.34, -1501.18
   -8.22,   138.61, -1351.19
  140.55,   -12.93, -1500.86
  141.50,   -11.67, -1350.87
  140.83,   137.06, -1502.13
  141.77,   138.33, -1352.13
  383.43,   430.97, -1254.44
  377.13,   442.75, -1206.26
  370.84,   454.53, -1158.07
  397.04,   384.67, -1241.34
  390.74,   396.46, -1193.16
  384.45,   408.24, -1144.98
    6.29,    -5.06, -1499.98
    5.66,    -4.55, -1349.98
    5.83,   144.94, -1500.49
    5.20,   145.44, -1350.49
  156.29,    -4.59, -1499.35
  155.66,    -4.09, -1349.35
  155.82,   145.40, -1499.86
  155.20,   145.91, -1349.86
  358.69,   430.19, -1284.03
  320.03,   447.26, -1257.31
  281.37,   464.32, -1230.58
  380.09,   413.13, -1242.19
  341.43,   430.19, -1215.46
  302.77,   447.26, -1188.74
   -0.28,     2.16, -1500.00
   -0.25,     1.94, -1350.00
    0.00,   152.16, -1499.78
    0.03,   151.94, -1349.78
  149.72,     1.88, -1500.03
  149.75,     1.66, -1350.03
  150.00,   151.88, -1499.81
  150.03,   151.66, -1349.81
  452.12,   426.10, -1266.17
  500.27,   439.53, -1267.39
  548.42,   452.96, -1268.60
  453.04,   418.35, -1315.56
  501.18,   431.79, -1316.78
  549.33,   445.22, -1317.99
