27, 125, pa2-debug-d-output1.txt
  195.92,   197.87,   204.75
  409.17,   390.60,   202.09
  101.95,   100.17,   101.13
  105.51,    98.64,   226.07
  109.06,    97.11,   351.01
  101.35,   225.16,   102.68
  104.91,   223.63,   227.62
  108.46,   222.09,   352.56
  100.75,   350.15,   104.23
  104.30,   348.62,   229.17
  107.86,   347.08,   354.11
  226.90,   100.82,    97.58
  230.46,    99.29,   222.52
  234.01,    97.75,   347.46
  226.30,   225.81,    99.13
  229.85,   224.28,   224.07
  233.41,   222.74,   349.01
  225.69,   350.80,   100.68
  229.25,   349.26,   225.62
  232.81,   347.73,   350.56
  351.85,   101.47,    94.03
  355.40,    99.93,   218.97
  358.96,    98.40,   343.91
  351.25,   226.46,    95.58
  354.80,   224.92,   220.52
  358.36,   223.39,   345.46
  350.64,   351.45,    97.14
  354.20,   349.91,   222.08
  357.75,   348.38,   347.02
  101.22,    99.39,   224.74
  104.44,    99.48,   349.70
  107.67,    99.58,   474.66
  104.47,   224.34,   224.56
  107.69,   224.44,   349.52
  110.91,   224.54,   474.48
  107.72,   349.30,   224.38
  110.94,   349.40,   349.34
  114.16,   349.49,   474.30
  226.14,    96.14,   221.52
  229.36,    96.23,   346.48
  232.58,    96.33,   471.44
  229.38,   221.09,   221.34
  232.61,   221.19,   346.30
  235.83,   221.29,   471.26
  232.63,   346.05,   221.16
  235.85,   346.15,   346.12
  239.08,   346.24,   471.08
  351.05,    92.89,   218.30
  354.28,    92.98,   343.26
  357.50,    93.08,   468.22
  354.30,   217.84,   218.12
  357.52,   217.94,   343.08
  360.75,   218.04,   468.04
  357.55,   342.80,   217.94
  360.77,   342.90,   342.90
  363.99,   342.99,   467.86
  100.29,   100.99,   350.25
  100.07,   100.46,   475.25
   99.84,    99.94,   600.25
   97.78,   225.96,   350.77
   97.56,   225.44,   475.77
   97.33,   224.91,   600.77
   95.27,   350.94,   351.29
   95.05,   350.41,   476.29
   94.82,   349.88,   601.29
  225.26,   103.50,   350.48
  225.04,   102.97,   475.48
  224.82,   102.45,   600.48
  222.75,   228.47,   351.00
  222.53,   227.95,   476.00
  222.31,   227.42,   601.00
  220.24,   353.45,   351.53
  220.02,   352.92,   476.52
  219.80,   352.39,   601.52
  350.24,   106.01,   350.72
  350.02,   105.48,   475.72
  349.79,   104.96,   600.71
  347.73,   230.98,   351.24
  347.51,   230.45,   476.24
  347.28,   229.93,   601.24
  345.22,   355.95,   351.76
  345.00,   355.43,   476.76
  344.77,   354.90,   601.76
  101.31,    99.28,   475.19
  102.92,    97.50,   600.17
  104.52,    95.73,   725.14
   98.21,   224.23,   477.01
   99.81,   222.45,   601.99
  101.42,   220.67,   726.96
   95.10,   349.18,   478.83
   96.71,   347.40,   603.81
   98.31,   345.62,   728.78
  226.27,   102.41,   473.63
  227.87,   100.63,   598.61
  229.47,    98.85,   723.58
  223.16,   227.36,   475.45
  224.76,   225.58,   600.43
  226.37,   223.80,   725.40
  220.06,   352.31,   477.27
  221.66,   350.53,   602.25
  223.26,   348.75,   727.22
  351.22,   105.54,   472.07
  352.82,   103.76,   597.05
  354.43,   101.98,   722.03
  348.11,   230.49,   473.89
  349.72,   228.71,   598.87
  351.32,   226.93,   723.84
  345.01,   355.44,   475.71
  346.61,   353.66,   600.69
  348.22,   351.88,   725.66
   98.70,    98.95,   599.93
   95.20,   100.32,   724.87
   91.69,   101.70,   849.82
  100.87,   223.92,   598.61
   97.36,   225.30,   723.56
   93.85,   226.68,   848.50
  103.04,   348.90,   597.29
   99.53,   350.27,   722.24
   96.02,   351.65,   847.18
  223.64,    96.82,   603.46
  220.13,    98.20,   728.40
  216.62,    99.57,   853.35
  225.80,   221.79,   602.14
  222.29,   223.17,   727.09
  218.79,   224.55,   852.03
  227.97,   346.77,   600.83
  224.46,   348.15,   725.77
  220.95,   349.52,   850.71
  348.57,    94.69,   606.99
  345.06,    96.07,   731.94
  341.55,    97.45,   856.88
  350.73,   219.67,   605.67
  347.23,   221.04,   730.62
  343.72,   222.42,   855.56
  352.90,   344.64,   604.36
  349.39,   346.02,   729.30
  345.88,   347.39,   854.24
   98.31,   226.92,    99.51
   95.73,   223.27,   224.43
   93.16,   219.61,   349.35
   96.07,   351.85,   103.12
   93.49,   348.19,   228.04
   90.92,   344.54,   352.96
   93.83,   476.78,   106.73
   91.25,   473.12,   231.65
   88.68,   469.47,   356.57
  223.26,   229.09,   102.14
  220.69,   225.43,   227.06
  218.12,   221.77,   351.98
  221.02,   354.02,   105.75
  218.45,   350.36,   230.67
  215.88,   346.70,   355.59
  218.78,   478.94,   109.36
  216.21,   475.29,   234.28
  213.64,   471.63,   359.20
  348.21,   231.25,   104.78
  345.64,   227.60,   229.70
  343.07,   223.94,   354.62
  345.97,   356.18,   108.39
  343.40,   352.52,   233.31
  340.83,   348.87,   358.23
  343.73,   481.11,   112.00
  341.16,   477.45,   236.92
  338.59,   473.79,   361.84
  101.73,   224.15,   226.58
  101.46,   226.89,   351.55
  101.18,   229.63,   476.52
   99.66,   349.10,   223.83
   99.38,   351.84,   348.80
   99.10,   354.59,   473.77
   97.58,   474.05,   221.09
   97.30,   476.80,   346.06
   97.03,   479.54,   471.03
  226.72,   226.23,   226.81
  226.44,   228.98,   351.78
  226.16,   231.72,   476.75
  224.64,   351.19,   224.06
  224.36,   353.93,   349.03
  224.09,   356.67,   474.00
  222.56,   476.14,   221.32
  222.29,   478.88,   346.29
  222.01,   481.62,   471.26
  351.70,   228.32,   227.04
  351.42,   231.06,   352.01
  351.15,   233.80,   476.98
  349.62,   353.27,   224.29
  349.35,   356.01,   349.26
  349.07,   358.75,   474.23
  347.54,   478.22,   221.55
  347.27,   480.96,   346.52
  346.99,   483.71,   471.49
   99.77,   223.91,   350.62
  100.13,   222.51,   475.62
  100.49,   221.10,   600.61
   98.99,   348.90,   352.03
   99.35,   347.50,   477.02
   99.72,   346.09,   602.01
   98.22,   473.89,   353.44
   98.58,   472.49,   478.43
   98.94,   471.08,   603.42
  224.77,   224.69,   350.27
  225.13,   223.29,   475.26
  225.49,   221.88,   600.26
  223.99,   349.68,   351.68
  224.35,   348.28,   476.67
  224.71,   346.87,   601.66
