8, 6, 12, pa1-debug-b-optpivot.txt
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  421.37,   409.50, -1350.12
  457.62,   404.32, -1384.16
  493.88,   399.14, -1418.20
  434.70,   366.04, -1329.31
  470.96,   360.86, -1363.34
  507.21,   355.68, -1397.38
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  419.52,   430.41, -1274.82
  453.87,   466.09, -1268.01
  488.23,   501.78, -1261.19
  432.75,   426.86, -1322.91
  467.10,   462.54, -1316.09
  501.46,   498.22, -1309.28
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  399.91,   357.09, -1263.57
  405.76,   345.36, -1215.32
  411.61,   333.62, -1167.07
  395.34,   405.34, -1251.28
  401.19,   393.61, -1203.03
  407.04,   381.87, -1154.78
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  337.56,   392.44, -1319.30
  288.97,   399.26, -1309.70
  240.38,   406.07, -1300.09
  348.80,   407.09, -1272.84
  300.21,   413.90, -1263.23
  251.62,   420.72, -1253.62
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  408.83,   412.88, -1355.04
  425.61,   407.94, -1401.88
  442.40,   403.00, -1448.72
  408.30,   363.14, -1349.99
  425.08,   358.20, -1396.82
  441.87,   353.26, -1443.66
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  403.67,   446.37, -1317.07
  433.87,   486.21, -1318.20
  464.07,   526.04, -1319.33
  440.28,   419.20, -1296.55
  470.48,   459.03, -1297.68
  500.68,   498.86, -1298.81
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  420.60,   420.02, -1345.20
  461.71,   429.36, -1372.07
  502.82,   438.71, -1398.95
  445.18,   384.58, -1319.91
  486.30,   393.93, -1346.78
  527.41,   403.28, -1373.66
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  412.80,   439.56, -1283.08
  443.19,   479.26, -1282.61
  473.58,   518.96, -1282.14
  431.52,   425.75, -1327.34
  461.91,   465.46, -1326.87
  492.30,   505.16, -1326.40
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  430.38,   431.27, -1318.56
  476.77,   445.87, -1330.17
  523.16,   460.47, -1341.79
  445.95,   383.82, -1316.03
  492.34,   398.42, -1327.65
  538.72,   413.02, -1339.27
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  407.04,   439.74, -1279.17
  423.24,   465.36, -1239.41
  439.44,   490.98, -1199.64
  408.92,   397.40, -1252.65
  425.12,   423.02, -1212.89
  441.32,   448.63, -1173.13
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  343.58,   416.90, -1320.80
  316.16,   454.28, -1339.52
  288.74,   491.67, -1358.24
  385.13,   443.77, -1327.99
  357.71,   481.16, -1346.71
  330.29,   518.54, -1365.43
    0.00,     0.00, -1500.00
    0.00,     0.00, -1350.00
    0.00,   150.00, -1500.00
    0.00,   150.00, -1350.00
  150.00,     0.00, -1500.00
  150.00,     0.00, -1350.00
  150.00,   150.00, -1500.00
  150.00,   150.00, -1350.00
  404.39,   445.20, -1290.30
  433.40,   485.91, -1289.86
  462.41,   526.63, -1289.43
  437.19,   422.14, -1320.17
  466.21,   462.86, -1319.73
  495.22,   503.58, -1319.30
