27, 8, pa1-debug-g-output1.txt
  201.59,   210.61,   206.24
  401.36,   406.43,   203.95
  210.02,   209.99,   209.28
  210.85,   213.30,   334.25
  212.35,   215.70,   459.96
  212.58,   334.42,   208.35
  214.50,   336.45,   333.20
  216.47,   338.60,   458.46
  215.93,   459.39,   207.42
  218.44,   460.25,   332.21
  220.94,   462.40,   457.36
  334.89,   208.22,   207.28
  337.39,   210.28,   333.16
  339.44,   210.81,   459.00
  337.80,   332.28,   207.88
  340.07,   333.37,   332.50
  342.06,   334.79,   457.18
  341.26,   456.08,   207.04
  342.82,   457.29,   331.30
  344.84,   459.27,   455.50
  459.86,   205.83,   205.90
  463.16,   206.11,   331.32
  465.67,   205.50,   456.46
  463.26,   329.59,   206.72
  465.04,   329.75,   330.55
  467.84,   330.37,   454.87
  466.26,   453.19,   205.56
  467.36,   454.01,   329.45
  469.60,   455.92,   453.31
  210.06,   211.47,   447.78
  211.97,   212.84,   573.68
  214.24,   211.80,   698.47
  209.07,   334.01,   445.78
  210.93,   337.04,   571.69
  213.06,   339.74,   697.59
  208.38,   457.93,   443.97
  209.89,   461.96,   569.56
  211.63,   466.75,   695.06
  337.07,   211.98,   447.56
  337.68,   213.01,   572.65
  337.76,   214.70,   695.68
  334.55,   335.88,   445.00
  336.17,   338.46,   569.86
  337.45,   341.07,   694.31
  332.20,   460.30,   442.92
  334.05,   463.94,   567.57
  335.87,   466.94,   693.45
  463.53,   211.66,   445.91
  463.36,   213.93,   570.07
  462.14,   217.05,   693.95
  460.51,   336.65,   443.43
  461.31,   339.39,   568.03
  461.66,   341.24,   693.49
  456.95,   462.04,   441.42
  458.74,   464.45,   566.33
  461.10,   466.68,   692.93
  209.85,   447.02,   210.39
  209.11,   443.29,   335.37
  208.31,   440.38,   460.44
  210.18,   572.94,   213.50
  209.37,   569.20,   338.85
  207.73,   566.47,   464.07
  211.52,   698.71,   215.81
  209.72,   697.04,   342.14
  206.75,   694.14,   468.15
  335.09,   448.38,   213.41
  333.31,   444.88,   337.79
  332.30,   442.22,   461.80
  334.63,   573.74,   215.59
  332.86,   570.31,   340.17
  331.10,   567.43,   465.06
  335.38,   700.10,   216.37
